BHK,Rent,Size,Floor,Area Type,Furnishing Status,Bathroom,Tenant Preferred_Bachelors,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Point of Contact_Contact Agent,Point of Contact_Contact Builder,Point of Contact_Contact Owner,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai
2,8000,809,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,15000,900,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
1,9500,700,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
2,13500,1150,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0
1,11000,750,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
2,13000,920,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,25000,1050,9,0,1,2,0,0,1,1,0,0,0,1,0,0,0,0
2,12000,1800,2,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,25000,1000,1,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0
3,8500,1062,1,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,8500,800,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
1,5000,450,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2,8500,900,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
4,100000,2240,0,0,2,4,0,1,0,1,0,0,0,1,0,0,0,0
1,7500,500,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1,7000,750,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
3,26000,1400,11,1,1,3,0,1,0,0,0,1,0,1,0,0,0,0
2,12000,1200,2,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0
2,18000,1424,2,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
1,13000,450,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
3,160000,2700,8,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0
2,8000,805,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
1,6000,434,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2,12500,1000,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
1,6500,595,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
2,10000,685,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,12500,1075,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,22000,1100,4,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0
2,17000,950,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0
3,20000,1500,19,1,0,3,1,0,0,0,0,1,0,1,0,0,0,0
3,22000,1100,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,11500,1100,2,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0
3,23000,1000,1,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0
2,19000,800,2,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,45000,1500,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,17000,1250,2,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,9500,650,1,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0
3,45000,1650,1,1,0,3,0,1,0,1,0,0,0,1,0,0,0,0
4,60000,2317,10,1,0,4,0,1,0,1,0,0,0,1,0,0,0,0
2,12000,950,1,1,1,2,0,0,1,0,0,1,0,1,0,0,0,0
3,40000,1700,3,1,2,3,0,1,0,0,0,1,0,1,0,0,0,0
3,16000,1300,1,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0
2,9000,805,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,35000,1109,3,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
1,4000,300,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2,11000,700,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2,9500,950,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,25000,1290,4,1,0,3,0,1,0,0,0,1,0,1,0,0,0,0
2,10000,950,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
1,12000,400,1,1,2,1,0,1,0,0,0,1,0,1,0,0,0,0
2,19397,2000,7,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0
2,12000,939,3,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,10000,1200,1,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0
2,20000,1800,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,15000,1200,2,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0
2,28000,1200,1,1,1,2,0,0,1,0,0,1,0,1,0,0,0,0
3,10000,1750,1,1,0,3,0,1,0,0,0,1,0,1,0,0,0,0
1,3500,300,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1,8000,650,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2,13500,950,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,36000,1610,3,1,1,3,0,0,1,1,0,0,0,1,0,0,0,0
2,15000,900,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
1,5000,550,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2,10000,700,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,10000,800,2,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,8500,580,3,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,11000,950,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
1,8000,700,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2,12000,600,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
1,5000,200,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
1,7000,600,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
2,15000,550,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
1,10000,600,4,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
3,37500,1680,1,1,1,3,0,0,1,1,0,0,0,1,0,0,0,0
2,7000,1100,1,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0
1,6500,600,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2,16000,820,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0
3,34000,1125,8,0,1,3,0,0,1,1,0,0,0,1,0,0,0,0
2,11500,973,4,0,1,2,0,0,1,0,0,1,0,1,0,0,0,0
2,15000,780,1,1,2,1,0,1,0,0,0,1,0,1,0,0,0,0
1,8000,400,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
4,220000,4000,1,1,1,4,0,1,0,1,0,0,0,1,0,0,0,0
2,22000,1000,2,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0
3,85000,3500,0,0,1,3,0,1,0,1,0,0,0,1,0,0,0,0
1,6000,350,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
2,14000,800,2,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0
2,11500,700,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
1,6000,550,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
3,24000,2100,0,1,1,4,0,1,0,0,0,1,0,1,0,0,0,0
3,32000,1700,2,1,1,3,0,1,0,0,0,1,0,1,0,0,0,0
3,16000,1420,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,13000,950,1,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,14000,780,2,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
1,7500,800,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2,10000,500,2,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
2,18500,1000,25,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,12000,750,2,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,17000,1200,2,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0
3,35000,1152,10,0,1,3,0,0,1,1,0,0,0,1,0,0,0,0
2,9000,843,2,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,13000,900,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,27999,1250,2,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0
2,11000,650,2,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
4,140000,2600,2,0,1,4,0,1,0,1,0,0,0,1,0,0,0,0
1,12000,700,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2,13000,720,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0
4,250000,3500,1,0,1,4,0,1,0,1,0,0,0,1,0,0,0,0
4,80000,3000,1,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0
2,22999,1144,1,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0
3,36000,1750,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0
3,70000,1450,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,12500,590,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2,18000,900,2,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,10000,800,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
2,18000,1000,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,37000,1650,2,1,1,3,0,0,1,1,0,0,0,1,0,0,0,0
2,18000,700,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,25000,1280,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,10000,700,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,15000,980,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,15000,900,2,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0
1,9000,450,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
2,14000,1200,2,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,8500,650,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,35000,1903,6,1,1,3,0,1,0,0,0,1,0,1,0,0,0,0
2,10000,650,2,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
1,5000,450,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2,23000,900,3,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0
2,15000,550,2,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
2,18500,750,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,28000,1000,2,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,32000,1050,4,0,1,3,0,0,1,1,0,0,0,1,0,0,0,0
1,14000,650,1,0,2,2,0,0,1,0,0,1,0,1,0,0,0,0
1,7000,400,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
3,33000,1075,7,0,1,3,0,0,1,1,0,0,0,1,0,0,0,0
3,100000,2000,3,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0
2,18000,720,4,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,16000,1000,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0
1,8500,500,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2,10000,900,0,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0
2,13500,900,5,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,19000,900,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
1,11500,1000,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
3,22000,1300,1,1,1,3,0,0,1,0,0,1,0,1,0,0,0,0
3,12000,1383,2,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0
2,10000,800,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0
2,15000,1500,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0
3,35000,1350,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0
3,70000,2000,3,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0
3,32000,1200,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0
3,35000,1912,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0
1,10000,500,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2,11000,950,1,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
2,12000,1000,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0
3,40000,1600,11,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0
2,8000,900,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
3,20000,1265,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,12000,1060,3,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,15000,1050,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,27000,1500,2,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0
2,13000,890,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0
2,9000,700,1,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0
3,25000,1146,1,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0
1,12000,700,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
2,18000,800,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,0
2,9500,640,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,14000,909,5,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
4,40000,2400,0,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0
4,70000,3800,0,0,1,4,0,1,0,1,0,0,0,1,0,0,0,0
2,15000,400,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,8500,886,2,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0
3,27500,1570,4,1,1,3,0,1,0,0,0,1,0,1,0,0,0,0
2,15000,900,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
1,5000,400,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
2,26000,1600,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,14000,1000,2,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,20000,850,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,12000,750,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
2,17000,750,1,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
3,75000,2000,3,0,1,3,0,1,0,0,0,1,0,1,0,0,0,0
3,19500,1270,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0,0
2,10000,2000,1,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0
2,32000,1250,3,1,2,2,0,1,0,0,0,1,0,1,0,0,0,0
2,15000,1000,0,1,0,2,0,0,1,0,0,1,0,1,0,0,0,0
3,28000,1050,5,0,1,3,0,1,0,1,0,0,0,1,0,0,0,0
2,10677,800,5,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0
3,50000,1625,8,1,2,3,0,1,0,1,0,0,0,1,0,0,0,0
3,32500,1535,1,1,0,3,0,1,0,1,0,0,0,1,0,0,0,0
2,23000,850,1,0,2,2,0,1,0,0,0,1,0,1,0,0,0,0
4,75000,3800,3,0,1,4,0,1,0,1,0,0,0,0,0,1,0,0
4,250000,4500,0,0,1,4,0,0,1,1,0,0,0,0,0,1,0,0
2,10000,1100,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,60000,3200,1,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0
2,12000,647,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3,48000,1798,7,1,1,3,0,1,0,1,0,0,0,0,0,1,0,0
3,58000,1700,11,0,2,3,0,1,0,1,0,0,0,0,0,1,0,0
2,14000,930,5,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
1,7000,150,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,13000,1200,3,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,11000,1250,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,9500,900,3,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
1,7500,500,2,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
2,14000,900,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0
2,16000,1100,2,1,2,2,0,0,1,1,0,0,0,0,0,1,0,0
3,18000,1500,4,1,1,3,0,1,0,1,0,0,0,0,0,1,0,0
1,8200,500,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3,12000,1300,1,0,2,3,0,1,0,0,0,1,0,0,0,1,0,0
1,10000,300,10,1,2,1,0,1,0,0,0,1,0,0,0,1,0,0
2,13000,800,1,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,22000,1400,1,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0
1,10500,500,0,1,2,1,0,1,0,0,0,1,0,0,0,1,0,0
2,11000,750,3,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,20000,1200,2,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
3,14000,1350,3,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12500,1400,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
1,10500,450,3,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3,30000,2061,1,1,2,3,0,1,0,0,0,1,0,0,0,1,0,0
2,11000,100,2,1,2,2,0,0,1,0,0,1,0,0,0,1,0,0
2,9000,1100,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,35000,1650,5,0,1,3,0,0,1,0,0,1,0,0,0,1,0,0
3,23382,1500,1,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,9500,1140,3,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,9000,990,0,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0
3,60000,1700,7,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,11000,1200,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,11000,850,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,11000,900,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,8000,800,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,9000,1000,1,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0
2,8000,1020,3,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
1,5500,300,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1800,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,25000,919,8,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,23000,25,5,0,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1050,1,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,6500,200,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0
1,9000,450,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
4,25000,1000,15,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
3,12500,1250,2,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0
3,45000,1900,9,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0
2,27000,1500,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,75000,2395,14,0,1,3,0,0,1,1,0,0,0,0,0,1,0,0
2,9000,1800,1,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,700,3,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,24000,1700,4,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0
2,15000,1200,2,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0
3,24000,1600,3,0,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,745,8,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,27000,2210,4,1,1,3,0,0,1,0,0,1,0,0,0,1,0,0
3,30000,1450,9,0,1,3,0,1,0,0,0,1,0,0,0,1,0,0
3,20000,1400,3,1,1,3,0,0,1,0,0,1,0,0,0,1,0,0
3,22000,2000,-1,0,2,3,1,0,0,0,0,1,0,0,0,1,0,0
4,25000,1815,2,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,23000,1000,-1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1000,3,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,18000,1200,5,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0
3,55000,2430,7,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0
1,5000,140,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,13000,1200,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,9000,1100,2,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0
2,7000,800,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0
3,28000,1500,3,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,1200,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,14000,1350,2,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
5,45000,2300,3,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0
1,12000,1300,2,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12500,1000,3,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,13000,1210,4,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,9500,1050,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,35000,1600,8,0,1,3,0,0,1,1,0,0,0,0,0,1,0,0
1,4000,300,3,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,8000,300,4,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2,12500,1010,5,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0
3,65000,1850,5,0,2,3,1,0,0,0,0,1,0,0,0,1,0,0
2,13000,1300,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0
2,12500,1100,3,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0
3,45000,2200,3,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0
1,6000,500,5,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3,50000,2290,4,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0
3,40000,1900,4,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0
3,30000,1600,2,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0
2,7000,800,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3,25000,1600,2,1,2,3,0,1,0,0,0,1,0,0,0,1,0,0
1,9000,500,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3,16000,1500,2,0,2,3,0,0,1,0,0,1,0,0,0,1,0,0
1,10500,650,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
4,100000,3300,0,0,1,4,0,0,1,1,0,0,0,0,0,1,0,0
2,9000,1200,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,11000,800,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,24000,1200,1,1,1,4,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1000,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,20000,1600,1,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0
2,24000,1200,1,0,2,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1100,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,12000,1250,2,0,1,3,0,0,1,0,0,1,0,0,0,1,0,0
2,10000,1100,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,45000,1600,1,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
2,22000,1000,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
1,6500,455,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
3,40000,1473,23,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
5,300000,4050,0,1,0,4,0,1,0,0,0,1,0,0,0,1,0,0
1,4000,400,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1300,1,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
4,27000,2520,2,0,1,5,0,0,1,0,0,1,0,0,0,1,0,0
1,10000,500,2,1,2,1,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,200,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,1200,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,18000,1950,2,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
1,14500,500,2,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0
1,9000,500,3,1,0,3,0,1,0,0,0,1,0,0,0,1,0,0
2,14000,1150,1,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
2,18000,242,0,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,9500,720,5,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,49000,1800,19,1,0,3,1,0,0,1,0,0,0,0,0,1,0,0
1,9000,450,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2,130000,130,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,8000,690,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,13000,1000,2,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
3,18000,1500,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,18000,1150,0,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
3,32000,1783,1,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,900,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
3,35000,1725,2,1,2,3,0,1,0,0,0,1,0,0,0,1,0,0
1,6000,680,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,9000,550,2,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0
2,9500,1290,1,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12500,1450,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,25000,1300,3,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,1450,2,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,38000,1496,10,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0
3,20000,1850,1,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0
3,15000,1600,2,0,1,3,0,1,0,0,0,1,0,0,0,1,0,0
3,130000,3500,3,0,1,3,0,0,1,1,0,0,0,0,0,1,0,0
3,27000,1850,5,1,1,3,0,1,0,0,0,1,0,0,0,1,0,0
2,16000,1210,3,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,13000,1400,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,950,0,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,878,3,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
2,17000,875,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,12500,300,3,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0
3,25000,1800,4,1,2,3,0,1,0,0,0,1,0,0,0,1,0,0
3,35000,1956,1,1,1,3,1,0,0,0,0,1,0,0,0,1,0,0
2,12000,800,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2,12000,1175,5,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,1080,3,1,1,2,0,1,0,0,0,1,0,0,0,1,0,0
3,45000,1955,1,1,0,3,1,0,0,1,0,0,0,0,0,1,0,0
2,20000,950,1,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,15000,800,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
2,10000,1090,2,1,0,2,0,1,0,0,0,1,0,0,0,1,0,0
